Event.Date,Aircraft.damage,Aircraft.Category,Make,Model,Number.of.Engines,Engine.Type,Amateur.Built,Weather.Condition,Location,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Risk_Score,Make_Model
2015-10-06,Substantial,airplane,REFLING,RV8,1,Reciprocating,Yes,VMC,"Bottineau, ND",Flight Test,0,0,0,1,0,REFLING RV8
2015-10-06,Substantial,airplane,EMBRAER,EMB721C,1,Reciprocating,No,VMC,"Corumba, Brazil",Personal,1,0,0,2,3,EMBRAER EMB721C
2015-10-06,Substantial,airplane,BEECH,A36,1,Reciprocating,No,VMC,"Jasper, TX",Personal,0,0,0,4,0,BEECH A36
2015-10-07,Substantial,airplane,BEECH,S35,1,Reciprocating,No,IMC,"Knoxville, TN",Personal,0,0,2,0,2,BEECH S35
2015-10-07,Substantial,airplane,SILVAIRE,LUSCOMBE 8F,1,Reciprocating,No,VMC,"Georgetown, CA",Personal,0,0,2,0,2,SILVAIRE LUSCOMBE 8F
2015-10-07,Substantial,airplane,PIPER,PA28,1,Reciprocating,No,VMC,"Compton, CA",Personal,0,0,1,0,1,PIPER PA28
2015-10-07,Substantial,airplane,PIPER,PA,1,Reciprocating,No,VMC,"Glennallen, AK",Personal,0,0,0,1,0,PIPER PA
2015-10-08,Destroyed,airplane,CESSNA,182,1,Reciprocating,No,VMC,"Hope, ID",Personal,3,0,0,0,9,CESSNA 182
2015-10-08,Substantial,airplane,PIPER,PA 38-112,1,Reciprocating,No,VMC,"Jasper, GA",Instructional,1,0,0,0,3,PIPER PA 38-112
2015-10-08,Substantial,airplane,CESSNA,150F,1,Reciprocating,No,VMC,"Big Lake, AK",Personal,1,0,0,0,3,CESSNA 150F
2015-10-08,Substantial,airplane,CESSNA,177RG,1,Reciprocating,No,VMC,"Red Oak, IA",Personal,0,0,0,2,0,CESSNA 177RG
2015-10-09,Destroyed,airplane,COLUMBIA AIRCRAFT MFG,LC41 550FG,1,Reciprocating,No,VMC,"Erwin, TN",Personal,2,0,0,0,6,COLUMBIA AIRCRAFT MFG LC41 550FG
2015-10-09,Substantial,airplane,QUEST,KODIAK 100,1,Turbo Prop,No,VMC,"Sheridan, WY",Personal,0,0,1,0,1,QUEST KODIAK 100
2015-10-10,Substantial,airplane,PIPER,PA28R,1,Reciprocating,No,VMC,"Savannah, GA",Personal,0,0,2,0,2,PIPER PA28R
2015-10-10,Substantial,airplane,CESSNA,172S,1,Reciprocating,No,VMC,"Seville, FL",Personal,1,0,2,0,5,CESSNA 172S
2015-10-10,Substantial,airplane,CESSNA,310J,2,Reciprocating,No,VMC,"Tucson, AZ",Personal,0,0,0,2,0,CESSNA 310J
2015-10-11,Destroyed,airplane,BEECH,G35,1,Reciprocating,No,VMC,"South Lake Tahoe, CA",Personal,2,0,0,0,6,BEECH G35
2015-10-11,Substantial,airplane,CESSNA,172N,1,Reciprocating,No,VMC,"Miami Beach, FL",Personal,0,0,0,1,0,CESSNA 172N
2015-10-11,Substantial,airplane,PIPER,PA 46-350P,1,Reciprocating,No,VMC,"Kanab, UT",Personal,0,0,0,4,0,PIPER PA 46-350P
2015-10-11,Substantial,airplane,MAULE,M 7-235C,1,Reciprocating,No,VMC,"Mankato, MN",Personal,0,0,0,2,0,MAULE M 7-235C
2015-10-12,Destroyed,airplane,MURRAY BLAIR L,FREE BIRD CLASSIC,1,Reciprocating,Yes,VMC,"Kylertown, PA",Personal,1,0,0,0,3,MURRAY BLAIR L FREE BIRD CLASSIC
2015-10-12,Substantial,airplane,BEECHCRAFT,A36,1,Reciprocating,No,VMC,"Dallas, TX",Personal,0,0,0,1,0,BEECHCRAFT A36
2015-10-12,Substantial,airplane,BEECH,F33,1,Reciprocating,No,VMC,"Marana, AZ",Instructional,0,0,0,3,0,BEECH F33
2015-10-12,Substantial,airplane,FURGASON JAMES E,VANS RV 4,1,Reciprocating,Yes,VMC,"San Marcos, TX",Personal,0,0,0,2,0,FURGASON JAMES E VANS RV 4
2015-10-12,Substantial,airplane,DIAMOND,DA20-C1,1,Reciprocating,No,VMC,"Waskom, TX",Personal,0,0,0,1,0,DIAMOND DA20-C1
2015-10-12,Substantial,airplane,CESSNA,182R,1,Reciprocating,No,VMC,"Abilene, TX",Aerial Observation,0,0,0,1,0,CESSNA 182R
2015-10-13,Substantial,airplane,CESSNA,T210K,1,Reciprocating,No,VMC,"Boise, ID",,0,0,0,1,0,CESSNA T210K
2015-10-13,Substantial,airplane,BEECH,G35,1,Reciprocating,No,VMC,"Eaton, CO",Personal,2,0,0,0,6,BEECH G35
2015-10-13,Substantial,airplane,PIPER,PA-32RT-300T,1,Reciprocating,No,VMC,"Salisbury, NC",Personal,0,0,0,3,0,PIPER PA-32RT-300T
2015-10-13,Destroyed,airplane,PIPER,PA 28-180,1,Reciprocating,No,VMC,"Lake Worth, FL",Personal,1,0,0,0,3,PIPER PA 28-180
2015-10-14,Substantial,airplane,CHRISTOPHER TOM,KITFOX  5,1,Reciprocating,Yes,VMC,"Battle Ground, WA",Personal,0,0,0,2,0,CHRISTOPHER TOM KITFOX  5
2015-10-14,Destroyed,airplane,BUCKER JUNGMEISTER,BU 133,1,Reciprocating,No,VMC,"Missoula, MT",Personal,1,0,0,0,3,BUCKER JUNGMEISTER BU 133
2015-10-14,Destroyed,airplane,CESSNA,421B,2,Reciprocating,No,VMC,"Hammond, LA",Business,2,0,0,0,6,CESSNA 421B
2015-10-14,Substantial,airplane,GROSS MICHAEL E,STOL CH 701,1,Reciprocating,Yes,VMC,"Eufala, AL",Personal,0,0,0,1,0,GROSS MICHAEL E STOL CH 701
2015-10-14,Substantial,airplane,CESSNA,195A,1,Reciprocating,No,VMC,"Aztec, NM",Personal,0,0,0,2,0,CESSNA 195A
2015-10-14,Substantial,airplane,CESSNA,421,2,Reciprocating,No,VMC,"Amarillo, TX",Instructional,0,0,0,1,0,CESSNA 421
2015-10-15,Substantial,airplane,AVIAT,A-1C-200,1,Reciprocating,No,VMC,"Swan Valley, ID",Personal,1,0,1,0,4,AVIAT A-1C-200
2015-10-15,Substantial,airplane,MAULE,M 7-260C,1,Reciprocating,No,VMC,"Grace, ID",Personal,0,0,0,1,0,MAULE M 7-260C
2015-10-15,Substantial,airplane,TITAN,TORNADO,1,Reciprocating,Yes,VMC,"Mitchells, VA",Personal,0,0,0,1,0,TITAN TORNADO
2015-10-15,Substantial,airplane,COMP AIR INC. (PLAMBECK),CA8,1,Turbo Prop,Yes,VMC,"Ray, MI",Business,0,1,0,0,2,COMP AIR INC. (PLAMBECK) CA8
2015-10-16,Substantial,airplane,PIPER,PA 18-150,1,Reciprocating,No,VMC,"Old Harbor, AK",Personal,0,0,0,2,0,PIPER PA 18-150
2015-10-16,Substantial,airplane,DONHAM TIMOTHY J,RV 6A,1,Reciprocating,Yes,VMC,"Grenada, MS",Personal,0,0,0,2,0,DONHAM TIMOTHY J RV 6A
2015-10-17,Destroyed,airplane,PIPER,PA 28R-180,1,Reciprocating,No,VMC,"Morongo Valley, CA",Personal,2,0,0,0,6,PIPER PA 28R-180
2015-10-17,Destroyed,airplane,ZIDEK,VANS RV-4,1,Reciprocating,Yes,VMC,"Cortland, NE",Personal,2,0,0,0,6,ZIDEK VANS RV-4
2015-10-17,Destroyed,airplane,CIRRUS DESIGN CORP,SR22,1,Reciprocating,No,VMC,"Lancaster, TX",Personal,0,0,1,1,1,CIRRUS DESIGN CORP SR22
2015-10-17,Substantial,airplane,CESSNA,120,1,Reciprocating,No,VMC,"McKinney, TX",Personal,0,0,0,1,0,CESSNA 120
2015-10-17,Substantial,airplane,CESSNA,R182,1,Reciprocating,No,VMC,"Sanford, FL",Instructional,0,0,0,2,0,CESSNA R182
2015-10-18,Substantial,airplane,CESSNA,172,1,Reciprocating,No,VMC,"Campobello, SC",Personal,0,1,0,2,2,CESSNA 172
2015-10-18,Substantial,airplane,BEECH,23,1,Reciprocating,No,VMC,"Humboldt, TN",Instructional,0,0,0,2,0,BEECH 23
2015-10-18,Substantial,airplane,BEECH,60,1,Reciprocating,No,VMC,"Bogota, Colombia",Personal,4,0,0,0,12,BEECH 60
2015-10-19,Substantial,airplane,CESSNA,180H,1,Reciprocating,No,VMC,"Sioux Falls, SD",Personal,0,0,0,2,0,CESSNA 180H
2015-10-20,Substantial,airplane,CESSNA,140,1,Reciprocating,No,VMC,"FORT BENTON, MT",Personal,0,0,1,0,1,CESSNA 140
2015-10-21,Substantial,airplane,RANS,S-7,1,Reciprocating,Yes,VMC,"Gerlach, NV",Personal,0,0,0,1,0,RANS S-7
2015-10-23,Substantial,airplane,CESSNA,310C,2,Reciprocating,No,VMC,"Primm, NV",Instructional,0,0,0,3,0,CESSNA 310C
2015-10-23,Substantial,airplane,PIPER,PA-32-260,1,Reciprocating,No,VMC,"Bluemont, VA",Personal,0,0,0,2,0,PIPER PA-32-260
2015-10-23,Substantial,airplane,MCPHERSON JOHN G,PIETENPOL AIRCAMPER,1,Reciprocating,Yes,VMC,"Placerville, CA",Personal,0,0,0,1,0,MCPHERSON JOHN G PIETENPOL AIRCAMPER
2015-10-23,Substantial,airplane,CESSNA,150,1,Reciprocating,No,VMC,"Millbrook, NY",Personal,0,0,0,2,0,CESSNA 150
2015-10-23,Substantial,airplane,CESSNA,182J,1,Reciprocating,No,VMC,"Skwentna, AK",Personal,0,0,0,4,0,CESSNA 182J
2015-10-24,Substantial,airplane,MOONEY,M20M,1,Reciprocating,No,VMC,"Worcester, MA",Personal,1,0,0,0,3,MOONEY M20M
2015-10-24,Substantial,airplane,LUSCOMBE,8A,1,Reciprocating,No,VMC,"Prescott, AZ",Personal,0,0,0,2,0,LUSCOMBE 8A
2015-10-24,Substantial,airplane,CESSNA,A188A,1,Reciprocating,No,VMC,"Elberta, UT",Aerial Application,0,0,0,1,0,CESSNA A188A
2015-10-24,Substantial,airplane,MAULE,M5,1,Reciprocating,No,VMC,"Warrentown, VA",Personal,0,1,0,0,2,MAULE M5
2015-10-24,Substantial,airplane,PIPER,PA 28-235,1,Reciprocating,No,VMC,"Winneconne, WI",Personal,0,0,0,2,0,PIPER PA 28-235
2015-10-24,Substantial,airplane,CESSNA,120,1,Reciprocating,No,VMC,"Lone Pine, CA",Personal,0,0,0,1,0,CESSNA 120
2015-10-24,Substantial,airplane,MAULE,M5,1,Reciprocating,No,VMC,"Goodland, KS",Personal,0,0,0,2,0,MAULE M5
2015-10-24,Substantial,airplane,PIPER,PA-28-181,1,Reciprocating,No,VMC,"New Century, KS",Personal,0,0,0,1,0,PIPER PA-28-181
2015-10-25,Substantial,airplane,DELWYN SCHMIDT,NO MODEL,1,Reciprocating,Yes,VMC,"Bennington, KS",Personal,1,0,0,0,3,DELWYN SCHMIDT NO MODEL
2015-10-26,Substantial,airplane,PIPER,PA31,2,Reciprocating,No,VMC,"Weston, FL",Business,1,1,0,1,5,PIPER PA31
2015-10-26,Substantial,airplane,CESSNA,150M,1,Reciprocating,No,VMC,"Key Biscayne, FL",Personal,0,0,0,2,0,CESSNA 150M
2015-10-26,Destroyed,airplane,SCHUMACHER,LANCAIR SUPER ES,1,Reciprocating,Yes,IMC,"Pascagoula, MS",Business,3,0,0,0,9,SCHUMACHER LANCAIR SUPER ES
2015-10-27,Substantial,airplane,PHILIP D ANDERSON,601,1,Reciprocating,Yes,VMC,"Hemet, CA",Personal,0,0,1,0,1,PHILIP D ANDERSON 601
2015-10-29,Destroyed,airplane,RAYTHEON AIRCRAFT COMPANY,A36,1,Reciprocating,No,IMC,"Pottsville, AR",Personal,4,0,0,0,12,RAYTHEON AIRCRAFT COMPANY A36
2015-10-29,Substantial,airplane,BOEING,767,1,Turbo Fan,No,VMC,"Fort Lauderdale, FL",,0,21,1,79,43,BOEING 767
2015-10-30,Substantial,airplane,CHAMPION,7ECA,1,Reciprocating,No,VMC,"Sheridan, AR",Personal,0,0,0,2,0,CHAMPION 7ECA
2015-10-31,Substantial,airplane,PIPER,PA 28-140,1,Reciprocating,No,VMC,"Perry, NY",Personal,0,0,0,1,0,PIPER PA 28-140
2015-11-02,Substantial,airplane,AERONCA,7AC,1,Reciprocating,No,VMC,"Auburn, PA",Personal,0,0,0,1,0,AERONCA 7AC
2015-11-02,Substantial,airplane,CESSNA,182,1,Reciprocating,No,VMC,"DOUGLAS BISBEE, AZ",Instructional,0,0,0,1,0,CESSNA 182
2015-11-02,Substantial,airplane,TAYLORCRAFT,BC12 65,1,Reciprocating,No,VMC,"New Lisbon, WI",Personal,0,1,0,0,2,TAYLORCRAFT BC12 65
2015-11-03,Substantial,airplane,CIRRUS DESIGN CORP,SR22T,1,Reciprocating,No,VMC,"Fayetteville, AR",Personal,0,2,0,1,4,CIRRUS DESIGN CORP SR22T
2015-11-03,Substantial,airplane,PIPER,PA 18-150,1,Reciprocating,No,VMC,"Tecumseh, MI",Personal,0,0,0,2,0,PIPER PA 18-150
2015-11-03,Substantial,airplane,GLIMN,KITFOX 2-3,1,Reciprocating,Yes,VMC,"Escanaba, MI",Personal,0,1,0,0,2,GLIMN KITFOX 2-3
2015-11-03,Substantial,airplane,CESSNA,208B,1,Turbo Prop,No,VMC,"Chicago, IL",,0,0,0,9,0,CESSNA 208B
2015-11-04,Substantial,airplane,CESSNA,180,1,Reciprocating,No,VMC,"Haines, AK",Personal,0,3,1,0,7,CESSNA 180
2015-11-05,Substantial,airplane,FLIGHT DESIGN GMBH,CTLS,1,Reciprocating,No,VMC,"Queens, NY",Personal,1,0,0,0,3,FLIGHT DESIGN GMBH CTLS
2015-11-05,Destroyed,airplane,PIPER,PA 28-180,1,Reciprocating,No,IMC,"Cornelia, GA",Personal,3,0,0,0,9,PIPER PA 28-180
2015-11-05,Substantial,airplane,CESSNA,172S,1,Reciprocating,No,VMC,"Alcoa, TN",Personal,0,0,0,1,0,CESSNA 172S
2015-11-06,Destroyed,airplane,ZENITH,CH701,1,Reciprocating,No,VMC,"Okeechobee, FL",Personal,1,0,0,0,3,ZENITH CH701
2015-11-06,Substantial,airplane,CESSNA,120,1,Reciprocating,No,VMC,"Gonzales, LA",Personal,0,0,1,0,1,CESSNA 120
2015-11-06,Substantial,airplane,KNOX MARION L,RV-6A,1,Reciprocating,Yes,VMC,"Lebanon, OR",Personal,0,0,0,2,0,KNOX MARION L RV-6A
2015-11-06,Substantial,airplane,THORP,T 18,1,Reciprocating,Yes,VMC,"Independence, OR",Personal,0,0,0,1,0,THORP T 18
2015-11-06,Substantial,airplane,CESSNA,P210,1,Turbo Prop,No,VMC,"Atlanta, GA",Business,0,0,0,2,0,CESSNA P210
2015-11-06,Substantial,airplane,CESSNA,525,2,Turbo Fan,No,VMC,"Monroeville, AL",Personal,0,0,0,3,0,CESSNA 525
2015-11-07,Minor,airplane,CIRRUS DESIGN CORP,SR22T,1,Reciprocating,No,VMC,"Paso Robles, CA",Instructional,0,0,0,5,0,CIRRUS DESIGN CORP SR22T
2015-11-07,Substantial,airplane,CESSNA,172,1,Reciprocating,No,VMC,"Mesa, AZ",Personal,0,0,0,2,0,CESSNA 172
2015-11-08,Substantial,airplane,CESSNA,172S,1,Reciprocating,No,VMC,"San Jose, CA",Personal,0,1,0,3,2,CESSNA 172S
2015-11-08,Substantial,airplane,U-FLY-IT,AEROLITE 103,1,Reciprocating,No,VMC,"MIDLAND, VA",Personal,0,0,1,0,1,U-FLY-IT AEROLITE 103
2015-11-09,Destroyed,airplane,CIRRUS DESIGN CORP,SR22,1,Reciprocating,No,VMC,"Colorado Springs, CO",Personal,2,0,0,0,6,CIRRUS DESIGN CORP SR22
2015-11-09,Destroyed,airplane,CESSNA,441,2,Turbo Prop,No,IMC,"Climax, GA",Personal,2,0,0,0,6,CESSNA 441
2015-11-09,Substantial,airplane,CESSNA,172G,1,Reciprocating,No,VMC,"Newfane, NY",Personal,0,0,0,2,0,CESSNA 172G
2015-11-09,Substantial,airplane,CESSNA,172M,1,Reciprocating,No,VMC,"Miami, FL",Instructional,0,0,0,1,0,CESSNA 172M
2015-11-10,Destroyed,airplane,BRITISH AEROSPACE,HS 125 700A,2,Turbo Fan,No,IMC,"Akron, OH",,9,0,0,0,27,BRITISH AEROSPACE HS 125 700A
2015-11-11,Substantial,airplane,CESSNA,182Q,1,Reciprocating,No,VMC,"Richmond, MO",Personal,1,0,0,0,3,CESSNA 182Q
2015-11-11,Substantial,airplane,CESSNA,208B,2,Turbo Prop,No,IMC,"Grand Forks, ND",Business,0,0,0,10,0,CESSNA 208B
2015-11-13,Substantial,airplane,CIRRUS DESIGN CORP,SR22,1,Reciprocating,No,VMC,"Jefferson, NC",Personal,0,0,0,2,0,CIRRUS DESIGN CORP SR22
2015-11-13,Substantial,airplane,BEECH,A36,1,Reciprocating,No,VMC,"Lancaster, CA",Instructional,0,0,2,0,2,BEECH A36
2015-11-13,Substantial,airplane,CESSNA,182Q,1,Reciprocating,No,VMC,"Bowstring, MN",Personal,0,0,0,4,0,CESSNA 182Q
2015-11-13,Substantial,airplane,SWEENEY TIMOTHY J,RANS S6-ES,1,Reciprocating,Yes,VMC,"Winter Haven, FL",Personal,0,1,0,0,2,SWEENEY TIMOTHY J RANS S6-ES
2015-11-14,Substantial,airplane,CURTISS WRIGHT,TRAVEL AIR,1,Reciprocating,No,VMC,"Carlsbad, CA",Other Work Use,0,0,0,3,0,CURTISS WRIGHT TRAVEL AIR
2015-11-14,Substantial,airplane,CONSOLIDATED  AERONAUTICS INC.,LAKE LA-4,1,Reciprocating,No,VMC,"Morganton, NC",Personal,0,0,0,2,0,CONSOLIDATED  AERONAUTICS INC. LAKE LA-4
2015-11-14,Substantial,airplane,CESSNA,177,1,Reciprocating,No,VMC,"Palm Springs, CA",Personal,0,0,0,2,0,CESSNA 177
2015-11-15,Substantial,airplane,WOODROW LARRY W,SONEX,1,Reciprocating,Yes,VMC,"Morganton, NC",Personal,0,0,0,2,0,WOODROW LARRY W SONEX
2015-11-15,Substantial,airplane,HICKHAM,LANCAIR IV-P,1,Reciprocating,Yes,VMC,"Shawano, WI",Instructional,0,2,0,0,4,HICKHAM LANCAIR IV-P
2015-11-15,Minor,airplane,PIPER,J3C,1,Reciprocating,No,VMC,"Greeley, CO",Personal,0,0,0,2,0,PIPER J3C
2015-11-16,Destroyed,airplane,CESSNA,182G,1,Reciprocating,No,IMC,"Sandia Park, NM",Personal,3,0,0,0,9,CESSNA 182G
2015-11-16,Substantial,airplane,CHAMPION,7ECA,1,Reciprocating,No,VMC,"Eufaula, AL",Instructional,0,0,0,1,0,CHAMPION 7ECA
2015-11-16,Substantial,airplane,CESSNA,172R,1,Reciprocating,No,VMC,"Westminster, MD",Instructional,0,0,0,2,0,CESSNA 172R
2015-11-17,Substantial,airplane,PIPER,PA 31-350,2,Reciprocating,No,VMC,"Portland, OR",,0,0,0,1,0,PIPER PA 31-350
2015-11-17,Substantial,airplane,AERONCA,7AC,1,Reciprocating,No,VMC,"Fowlerville, MI",Personal,0,0,0,1,0,AERONCA 7AC
2015-11-19,Substantial,airplane,CESSNA,T210N,1,Reciprocating,No,VMC,"La Verne, CA",Aerial Observation,0,0,1,0,1,CESSNA T210N
2015-11-19,Substantial,airplane,CESSNA,210,1,Turbo Prop,No,VMC,"Coalinga, CA",Personal,0,0,0,3,0,CESSNA 210
2015-11-19,Destroyed,airplane,BEECH,F33A,1,Reciprocating,No,IMC,"North Salem, NY",Personal,2,0,0,0,6,BEECH F33A
2015-11-20,Destroyed,airplane,BEECH,A36TC,1,Reciprocating,No,VMC,"Orlando, FL",Personal,2,0,0,0,6,BEECH A36TC
2015-11-20,Substantial,airplane,CESSNA,172,1,Reciprocating,No,VMC,"Rush City, MN",Instructional,0,0,0,1,0,CESSNA 172
2015-11-21,Substantial,airplane,PHANTOM AERONAUTICS,PHANTOM X 1,1,Reciprocating,No,VMC,"Monroe, NC",Personal,0,0,1,0,1,PHANTOM AERONAUTICS PHANTOM X 1
2015-11-22,Substantial,airplane,MOONEY,M20,1,Reciprocating,No,VMC,"Fort Meade, MD",Personal,0,0,0,1,0,MOONEY M20
2015-11-22,Substantial,airplane,BEECH,56,2,Reciprocating,No,VMC,"Hudson, CO",Personal,0,0,0,6,0,BEECH 56
2015-11-22,Substantial,airplane,CESSNA,172,1,Reciprocating,No,VMC,"Covington, TN",Personal,0,0,0,2,0,CESSNA 172
2015-11-24,Substantial,airplane,PIPER,PA28,1,Reciprocating,No,VMC,"Lawrenceville, GA",Instructional,0,1,1,0,3,PIPER PA28
2015-11-24,Substantial,airplane,MELVIN K CALLEN,BACKCOUNTRY SUPERCUB,1,Reciprocating,Yes,VMC,"Fort Morgan, CO",Personal,0,0,0,1,0,MELVIN K CALLEN BACKCOUNTRY SUPERCUB
2015-11-24,Substantial,airplane,CESSNA,182D,1,Reciprocating,No,VMC,"Hamlet, NE",Personal,0,0,0,1,0,CESSNA 182D
2015-11-24,Substantial,airplane,CESSNA,172,1,Reciprocating,No,VMC,"Gaithersburg, MD",Instructional,0,0,0,1,0,CESSNA 172
2015-11-24,Substantial,airplane,CIRRUS DESIGN CORP,SR22,1,Reciprocating,No,VMC,"Danbury, CT",Personal,0,0,0,1,0,CIRRUS DESIGN CORP SR22
2015-11-24,Substantial,airplane,CESSNA,305A,1,Reciprocating,No,VMC,"Sulphur, LA",Personal,0,1,0,1,2,CESSNA 305A
2015-11-25,Substantial,airplane,PIPER,PA 28-140,1,Reciprocating,No,VMC,"Wickenburg, AZ",Instructional,0,0,0,2,0,PIPER PA 28-140
2015-11-27,Substantial,airplane,CESSNA,172,1,Reciprocating,No,VMC,"Manley Hot Springs, AK",Personal,0,0,0,1,0,CESSNA 172
2015-11-27,Substantial,airplane,MOONEY,M20J,1,Reciprocating,No,VMC,"Farmington, DE",Personal,0,0,0,3,0,MOONEY M20J
2015-11-27,Substantial,airplane,SKAGGS RONNIE LYNN,RANS S6S,1,Reciprocating,Yes,VMC,"Oldtown, MD",Personal,0,0,0,2,0,SKAGGS RONNIE LYNN RANS S6S
2015-11-28,Substantial,airplane,CESSNA,182,1,Reciprocating,No,VMC,"Salisbury, NC",Skydiving,0,0,0,1,0,CESSNA 182
2015-11-29,Substantial,airplane,CESSNA,T210N,1,Reciprocating,No,VMC,"Avalon, CA",Personal,0,4,0,0,8,CESSNA T210N
2015-12-01,Substantial,airplane,PIPER,PA-32,1,Reciprocating,No,VMC,"Opa Locka, FL",Personal,0,0,3,0,3,PIPER PA-32
2015-12-02,Substantial,airplane,GRUMMAN AMERICAN AVN. CORP.,AA 5,1,Reciprocating,No,IMC,"West Point, VA",Personal,0,0,0,1,0,GRUMMAN AMERICAN AVN. CORP. AA 5
2015-12-02,Substantial,airplane,STINSON,108,1,Reciprocating,No,VMC,"Sharon, KS",Personal,0,1,0,1,2,STINSON 108
2015-12-03,Substantial,airplane,PACIFIC AEROSPACE CORP LTD,750XL,1,Turbo Prop,No,VMC,"Raeford, NC",Skydiving,0,0,0,1,0,PACIFIC AEROSPACE CORP LTD 750XL
2015-12-03,Substantial,airplane,PIPER,PA 46-350P,1,Reciprocating,No,VMC,"Mammoth, CA",Personal,0,0,0,2,0,PIPER PA 46-350P
2015-12-03,Substantial,airplane,CESSNA,172N,1,Reciprocating,No,VMC,"Boca Raton, FL",Personal,0,0,0,1,0,CESSNA 172N
2015-12-04,Substantial,airplane,BEECH,D35,1,Reciprocating,No,VMC,"Vine Grove, KY",Personal,0,0,0,1,0,BEECH D35
2015-12-04,Substantial,airplane,PIPER,PA-24,1,Reciprocating,No,VMC,"Millville, NJ",Instructional,0,1,0,1,2,PIPER PA-24
2015-12-06,Destroyed,airplane,AERO VODOCHODY,L 39C,1,Turbo Fan,No,VMC,"Apple Valley, CA",Personal,2,0,0,0,6,AERO VODOCHODY L 39C
2015-12-06,Substantial,airplane,PIPER,PA 28-181,1,Reciprocating,No,IMC,"Pontiac, MI",Personal,0,2,0,0,4,PIPER PA 28-181
2015-12-06,Substantial,airplane,AVIAT AIRCRAFT INC,A-1C,1,Reciprocating,No,VMC,"Hurtsboro, AL",Personal,0,0,0,1,0,AVIAT AIRCRAFT INC A-1C
2015-12-06,Destroyed,airplane,CESSNA,182C,1,Reciprocating,No,VMC,"Pattonsburg, MO",Personal,1,0,0,0,3,CESSNA 182C
2015-12-07,Substantial,airplane,CESSNA,140,1,Reciprocating,No,IMC,"Keytesville, MO",Personal,2,0,0,0,6,CESSNA 140
2015-12-07,Substantial,airplane,TIMOTHY C WILLIAMS,CCK-1865,1,Reciprocating,Yes,IMC,"Linesville, PA",Personal,2,0,0,0,6,TIMOTHY C WILLIAMS CCK-1865
2015-12-08,Minor,airplane,CESSNA AIRCRAFT CO,LC41-550FG,1,Reciprocating,No,VMC,"Seal Beach, CA",Personal,0,0,0,2,0,CESSNA AIRCRAFT CO LC41-550FG
2015-12-10,Substantial,airplane,BARNETT ALLEN S,RV7,1,Reciprocating,Yes,VMC,"Hurricane, UT",Personal,2,0,0,0,6,BARNETT ALLEN S RV7
2015-12-10,Substantial,airplane,PIPER,PA46 500TP,1,Turbo Prop,No,VMC,"Council Bluffs, IA",Personal,1,0,0,0,3,PIPER PA46 500TP
2015-12-10,Substantial,airplane,CESSNA,172,1,Reciprocating,No,VMC,"Abilene, TX",Instructional,0,2,0,0,4,CESSNA 172
2015-12-10,Substantial,airplane,HAWKER BEECHCRAFT CORP,390,2,Turbo Fan,No,VMC,"Wheeling, IL",Personal,0,0,0,7,0,HAWKER BEECHCRAFT CORP 390
2015-12-11,Destroyed,airplane,BEECH,A36,1,Reciprocating,No,VMC,"Farmington, PA",Personal,3,0,0,0,9,BEECH A36
2015-12-11,Substantial,airplane,GLOBE,GC 1B,1,Reciprocating,No,VMC,"Lake Elmo, MN",Personal,0,2,0,0,4,GLOBE GC 1B
2015-12-11,Substantial,airplane,PIPER,PA 28,1,Reciprocating,No,VMC,"California, MD",Instructional,0,0,0,2,0,PIPER PA 28
2015-12-12,Substantial,airplane,PIPER,PA 31,2,Reciprocating,No,VMC,"Clearwater, FL",Executive/corporate,0,0,0,3,0,PIPER PA 31
2015-12-12,Substantial,airplane,DEHAVILLAND,TIGER MOTH DH 82A,1,Reciprocating,No,VMC,"Modena, NY",Personal,0,0,0,2,0,DEHAVILLAND TIGER MOTH DH 82A
2015-12-12,Substantial,airplane,RAYTHEON AIRCRAFT COMPANY,A36,1,Reciprocating,No,VMC,"Fayetteville, NC",Personal,0,3,1,0,7,RAYTHEON AIRCRAFT COMPANY A36
2015-12-12,Substantial,airplane,MCCORKLE ROBERT B,RANS S-12 AIRAILE,1,Reciprocating,Yes,VMC,"Benton, TN",Personal,1,0,0,0,3,MCCORKLE ROBERT B RANS S-12 AIRAILE
2015-12-12,Substantial,airplane,KELM DAVID,KITFOX 7,1,Reciprocating,No,VMC,"Tracy, CA",Personal,0,0,0,1,0,KELM DAVID KITFOX 7
2015-12-13,Destroyed,airplane,GOLDEN CIRCLE AIR INC,T BIRD II,1,Reciprocating,No,VMC,"Lenoir, NC",Personal,0,0,1,0,1,GOLDEN CIRCLE AIR INC T BIRD II
2015-12-13,Substantial,airplane,MCMICHAEL ELMER L,LANCAIR 360,1,Reciprocating,Yes,VMC,"Rimrock, AZ",Personal,0,0,0,1,0,MCMICHAEL ELMER L LANCAIR 360
2015-12-13,Substantial,airplane,AVIAT,A1,1,Reciprocating,No,VMC,"Broadus, MT",Personal,0,1,0,0,2,AVIAT A1
2015-12-13,Destroyed,airplane,HAWKER BEECH,A36TC,1,Reciprocating,No,IMC,"Suvorovskaya, Russia",Personal,4,0,0,0,12,HAWKER BEECH A36TC
2015-12-13,Substantial,airplane,AERONCA,7BCM,1,Reciprocating,No,VMC,"Reidsville, NC",Air Drop,0,0,0,1,0,AERONCA 7BCM
